docking_rank,candidate_id,chunk_id,source_models,minimized_affinity_kcal_mol,cnn_score,cnn_affinity,cnn_vs,mw,tpsa,clogp,hbd,hba,rotatable_bonds,formal_charge,sa_score,lipinski_rule_of_five_violations,max_clinical_similarity,max_patent_proxy_similarity,parent_inchi_key,parent_smiles,canonical_smiles,generated_smiles,pose_sdf,analysis_smiles,murcko_scaffold,generic_murcko_scaffold,structure_qc_flags,pose_qc_pass,pose_qc_flags,ecfp_cluster_id,selected_for_admet,selected_for_pre_admet_md,admet_selection_rank,pre_admet_md_selection_rank,admet_ai_smiles,admet_ai_docking_rank,admet_ai_source_models,admet_ai_cnn_score,admet_ai_cnn_affinity,admet_ai_minimized_affinity_kcal_mol,admet_ai_mw,admet_ai_tpsa,admet_ai_clogp,admet_ai_hbd,admet_ai_hba,admet_ai_rotatable_bonds,admet_ai_formal_charge,admet_ai_sa_score,admet_ai_lipinski_rule_of_five_violations,admet_ai_max_clinical_similarity,admet_ai_max_patent_proxy_similarity,admet_ai_murcko_scaffold,admet_ai_generic_murcko_scaffold,admet_ai_ecfp_cluster_id,admet_ai_pose_qc_pass,admet_ai_pose_qc_flags,admet_ai_parent_inchi_key,admet_ai_parent_smiles,admet_ai_pose_sdf,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,docking_component_score,admet_component_score,physchem_component_score,similarity_component_score,admet_risk_count,admet_risk_flags,composite_score,admet_rank,selected_for_md,md_selection_rank
48,FXIA-GEN-008501,0018,reinvent_denovo,-6.70362,0.978581965,6.3560848236,6.2199501991,364.265,78.51,1.247,2.0,4.0,6.0,0.0,2.153,0.0,0.107,0.137,GLOJVNSOOQRZLA-UHFFFAOYSA-N,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0018_gnina_poses.sdf,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,c1ccccc1,C1CCCCC1,ok,true,ok,39,true,false,39,,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,48,reinvent_denovo,0.978581965,6.3560848236,-6.70362,364.265,78.50999999999999,1.247,2.0,4.0,6.0,0.0,2.153,0.0,0.107,0.137,c1ccccc1,C1CCCCC1,39,True,ok,GLOJVNSOOQRZLA-UHFFFAOYSA-N,CC(=O)Nc1ccc(Br)cc1S(=O)(=O)NCCN(C)C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0018_gnina_poses.sdf,364.26500000000016,1.2473999999999996,4,2,4.0,0.7964833246709252,0,0,0,0,0.20735629,0.8564906,0.9453827,0.052509047,0.03336481,0.21296267,0.0067916,0.27226555,0.07943783,0.40678892,0.015715605,0.3428415,0.16302657,0.44003433,0.99740756,0.00977332,0.020425227,0.009135721,0.0022321437,0.0031652234,0.04880876,0.00090283714,0.81375635,0.010195463,0.021861564,0.0011281137,0.0018883275,0.0020746298,0.0059726452,0.55298084,0.29040515,-4.581455,54.04359,17.902721,19.63277,-13.256162,1.7005132,0.8554743,60.46126,-2.9706173,4.210734,57.11775043936731,34.62214411247803,48.55887521968366,61.37082601054482,63.44463971880493,88.47100175746925,22.601054481546576,53.09314586994728,47.59226713532514,25.869947275922673,37.188049209138846,48.01405975395431,62.7768014059754,94.58699472759227,47.31107205623902,33.53251318101933,72.65377855887523,26.362038664323375,74.97363796133568,56.16871704745167,46.81898066783832,38.383128295254835,82.31985940246047,64.2530755711775,52.196836555360285,48.963093145869955,46.85413005272408,41.335676625659055,37.926186291739896,19.894551845342708,10.579964850615115,20.246045694200355,17.820738137082603,53.18101933216169,33.25131810193322,11.107205623901583,16.30931458699473,13.81370826010545,18.840070298769774,22.63620386643234,54.516695957820744,49.73637961335677,75.60632688927944,66.67838312829527,42.21441124780317,57.328646748681905,46.25659050966608,10.509666080843585,43.58523725834798,36.69595782073814,53.39191564147628,70.33391915641477,0.772232,0.808957,0.844401,0.744111,0,none,0.794935,1,true,1
222,FXIA-GEN-035805,0072,reinvent_denovo,-6.51836,0.9632317424,6.0491147041,5.8266992569,350.415,84.94,1.156,1.0,5.0,10.0,0.0,2.075,0.0,0.143,0.143,YTXHGAKZPQWQFV-UHFFFAOYSA-N,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0072_gnina_poses.sdf,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,c1ccccc1,C1CCCCC1,ok,true,ok,159,true,false,159,,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,222,reinvent_denovo,0.9632317424,6.0491147041,-6.51836,350.415,84.94,1.156,1.0,5.0,10.0,0.0,2.075,0.0,0.143,0.143,c1ccccc1,C1CCCCC1,159,True,ok,YTXHGAKZPQWQFV-UHFFFAOYSA-N,CCOC(=O)CCN(CCNC(=O)Cc1ccc(OC)cc1)C(C)=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0072_gnina_poses.sdf,350.4150000000001,1.1556000000000006,5,1,4.0,0.640138309212803,0,0,0,0,0.38728455,0.94181883,0.832579,0.0375391,0.28567466,0.18822074,0.040719304,0.2000722,0.052285016,0.66380817,0.38350934,0.1458391,0.1479202,0.29942447,0.9998888,0.010203691,0.025055442,0.01743185,0.0070752837,0.004297494,0.042041205,0.0022571036,0.94635695,0.054640334,0.03785584,0.0042423103,0.009389788,0.0015325898,0.005374237,0.6332587,0.45679203,-4.3554783,133.3754,95.44763,-16.89903,-12.148295,1.7457314,1.2178116,52.28753,-2.1687837,-4.5193195,53.5676625659051,33.49736379613357,61.880492091388405,36.59050966608085,63.44463971880493,65.3427065026362,22.601054481546576,57.961335676625666,47.59226713532514,25.869947275922673,37.188049209138846,69.06854130052724,76.20386643233743,58.523725834797894,43.65553602811951,73.25131810193322,67.20562390158173,52.4780316344464,67.94376098418279,49.876977152899826,75.99297012302286,78.10193321616872,44.67486818980668,61.72231985940247,43.02284710017575,73.39191564147627,47.94376098418278,49.279437609841835,47.48681898066784,34.93848857644991,15.711775043936733,14.411247803163446,30.68541300527241,77.18804920913885,46.783831282952555,20.808435852372586,35.922671353251324,39.96485061511424,16.2390158172232,21.23022847100176,65.16695957820738,60.421792618629176,90.01757469244289,95.60632688927944,88.89279437609842,2.9876977152899826,53.98945518453428,11.845342706502636,48.40070298769772,30.087873462214414,68.11950790861161,4.182776801405976,0.739626,0.821327,0.807176,0.698111,0,none,0.778288,2,true,2
148,FXIA-GEN-033081,0067,reinvent_denovo,-8.51615,0.9685468078,6.5750527382,6.3682465553,357.414,71.86,1.222,1.0,5.0,4.0,0.0,3.292,0.0,0.138,0.158,XAORAEZMMOHAID-UHFFFAOYSA-N,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0067_gnina_poses.sdf,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,O=C1NCC(NCc2cn[nH]c2)CN1c1ccc2c(c1)OCCO2,CC1CCC(CCC2CCCC2)CC1C1CCC2CCCCC2C1,ok,true,ok,103,true,false,103,,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,148,reinvent_denovo,0.9685468078,6.5750527382,-8.51615,357.414,71.86000000000001,1.222,1.0,5.0,4.0,0.0,3.292,0.0,0.138,0.158,O=C1NCC(NCc2cn[nH]c2)CN1c1ccc2c(c1)OCCO2,CC1CCC(CCC2CCCC2)CC1C1CCC2CCCCC2C1,103,True,ok,XAORAEZMMOHAID-UHFFFAOYSA-N,CN(Cc1cnn(C)c1)C1CNC(=O)N(c2ccc3c(c2)OCCO3)C1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0067_gnina_poses.sdf,357.4140000000002,1.2215,5,1,4.0,0.8909048628240374,1,0,0,0,0.10877329,0.85121137,0.94910085,0.08823566,0.09973164,0.14756471,0.02819264,0.21266326,0.033021785,0.45947045,0.081337556,0.16761725,0.14607911,0.5759885,0.99980384,0.0015930146,0.010022877,0.040244766,0.0027711126,0.001418178,0.028867817,0.0002619544,0.8681854,0.013675598,0.018894296,0.0018599074,0.0014887423,0.0015370877,0.0028369613,0.26076716,0.46292153,-5.153055,33.399147,22.060213,-12.5217495,-15.389333,2.6682632,1.0317595,65.82796,-2.9191673,-0.7797478,55.21968365553603,34.340949033391915,61.880492091388405,36.59050966608085,63.44463971880493,98.5237258347979,55.32513181019333,47.732864674868196,47.59226713532514,25.869947275922673,37.188049209138846,29.455184534270654,62.39015817223199,95.67662565905097,53.77855887521969,51.739894551845346,55.289982425307564,47.0298769771529,69.34973637961336,42.425307557117755,51.35325131810194,55.18453427065027,51.107205623901585,61.44112478031635,59.015817223198596,69.38488576449913,9.384885764499122,18.031634446397188,59.367311072056246,22.39015817223199,3.655536028119508,5.62390158172232,8.576449912126538,59.789103690685415,35.606326889279444,9.279437609841828,23.2688927943761,11.845342706502636,16.274165202108964,13.42706502636204,16.520210896309315,60.63268892794377,37.99648506151143,51.739894551845346,46.67838312829526,5.659050966608085,32.970123022847105,63.8664323374341,45.799648506151144,41.72231985940246,54.41124780316345,27.662565905096663,0.866935,0.784143,0.857143,0.688667,1,DILI_ge_0.50,0.734523,3,true,3
628,FXIA-GEN-007794,0016,reinvent_denovo,-8.22314,0.9434232116,6.4084954262,6.045923233,396.915,60.03,2.404,1.0,5.0,7.0,0.0,2.616,0.0,0.149,0.209,GAFSXFDMOMATCA-UHFFFAOYSA-N,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0016_gnina_poses.sdf,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,O=C(NCC1(c2ccccc2)OCCCO1)C1CCNCC1,CC(CCC1(C2CCCCC2)CCCCC1)C1CCCCC1,ok,true,ok,457,true,false,458,,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,628,reinvent_denovo,0.9434232116,6.4084954262,-8.22314,396.915,60.03,2.404,1.0,5.0,7.0,0.0,2.616,0.0,0.149,0.209,O=C(NCC1(c2ccccc2)OCCCO1)C1CCNCC1,CC(CCC1(C2CCCCC2)CCCCC1)C1CCCCC1,457,True,ok,GAFSXFDMOMATCA-UHFFFAOYSA-N,COCCN1CCC(C(=O)NCC2(c3cccc(Cl)c3)OCCCO2)CC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0016_gnina_poses.sdf,396.9150000000003,2.404300000000001,5,1,4.0,0.7664866784526356,0,0,0,0,0.43154216,0.9720875,0.88158643,0.002420428,0.029744148,0.07417376,0.0017483247,0.3535208,0.13901441,0.5940383,0.029945249,0.11150153,0.31839415,0.11850582,0.9998538,0.002801692,0.012935628,0.0019266221,0.00204349,0.0022116336,0.035539024,0.0005471477,0.9375618,0.06376816,0.0394127,0.00085321616,0.002181582,0.0022546768,0.004663913,0.6450762,0.70769376,-4.7691245,19.506397,8.051506,45.76962,-12.56427,3.180327,1.4510797,54.124767,-1.9954922,11.516452,64.85061511423551,50.72056239015818,61.880492091388405,36.59050966608085,63.44463971880493,84.32337434094904,22.601054481546576,38.45342706502637,47.59226713532514,25.869947275922673,37.188049209138846,72.82952548330405,86.22144112478033,72.19683655536029,19.156414762741655,31.880492091388405,29.068541300527244,12.372583479789105,80.17574692442884,66.18629173989456,66.92442882249561,44.18277680140598,33.84885764499121,80.98418277680142,22.03866432337434,71.59929701230229,16.414762741652023,26.045694200351495,14.094903339191566,18.840070298769774,6.71353251318102,9.595782073813709,13.356766256590511,74.41124780316345,48.154657293497365,21.511423550087876,13.462214411247805,15.465729349736382,19.718804920913886,19.648506151142357,66.78383128295255,72.40773286467487,61.89806678383129,36.69595782073814,31.70474516695958,79.19156414762742,50.68541300527241,87.6274165202109,52.68892794376099,31.45869947275923,71.17750439367312,92.23198594024605,0.814181,0.808002,0.837259,0.625444,1,hERG_ge_0.50,0.716298,4,true,4
298,FXIA-GEN-004125,0009,reinvent_denovo,-8.25819,0.9578062296,6.5739293098,6.2965502739,358.442,86.11,3.219,1.0,5.0,4.0,0.0,2.971,0.0,0.187,0.22,CQYNDTGFXWNYAP-UHFFFAOYSA-N,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0009_gnina_poses.sdf,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,O=c1cc(-c2cccnc2)cn[nH]1,CC1CCCC(C2CCCCC2)C1,ok,true,ok,213,true,false,213,,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,298,reinvent_denovo,0.9578062296,6.5739293098,-8.25819,358.442,86.11000000000001,3.219,1.0,5.0,4.0,0.0,2.971,0.0,0.187,0.22,O=c1cc(-c2cccnc2)cn[nH]1,CC1CCCC(C2CCCCC2)C1,213,True,ok,CQYNDTGFXWNYAP-UHFFFAOYSA-N,CCn1nc(C)c(-c2ccc(C(C)NC(=O)OC(C)(C)C)nc2)cc1=O,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0009_gnina_poses.sdf,358.4420000000001,3.2193200000000015,5,1,4.0,0.9067472243685093,1,0,0,0,0.0924262,0.76602936,0.9527628,0.08428876,0.20657949,0.32528424,0.11317267,0.24999745,0.023480888,0.6765614,0.1174587,0.15192203,0.12712975,0.8329338,0.9999062,0.0024392947,0.014909941,0.030536085,0.020777404,0.0049911467,0.04149811,0.0036839712,0.9614493,0.08109414,0.044316925,0.0058607087,0.0058172657,0.013993455,0.006299547,0.17182866,0.30954006,-4.739832,43.66939,52.28783,5.241515,-12.316587,3.2590814,2.4059837,79.837814,-3.4381008,2.5538018,55.53602811950791,64.63971880492092,61.880492091388405,36.59050966608085,63.44463971880493,99.5079086115993,55.32513181019333,58.59402460456943,47.59226713532514,25.869947275922673,37.188049209138846,25.729349736379614,54.059753954305805,96.48506151142355,53.145869947275926,65.83479789103691,90.26362038664324,67.41652021089631,73.00527240773287,37.644991212653785,77.46924428822496,60.140597539543066,46.22144112478032,57.328646748681905,75.32513181019333,74.58699472759227,14.586994727592268,30.158172231985944,55.922671353251324,50.86115992970124,18.453427065026364,14.13005272407733,40.28119507908612,83.19859402460457,50.650263620386646,24.18277680140598,40.98418277680141,30.474516695957824,38.91036906854131,23.304042179261867,8.927943760984183,51.03690685413006,63.72583479789104,59.507908611599305,70.29876977152901,31.45869947275923,52.337434094903344,89.24428822495607,68.96309314586995,55.81722319859403,43.690685413005276,59.367311072056246,0.836420,0.789155,0.857143,0.572222,1,DILI_ge_0.50,0.714203,5,true,5
46,FXIA-GEN-013225,0027,reinvent_denovo,-8.29631,0.9790979624,7.797150135,7.6341738701,481.6,124.44,1.849,2.0,9.0,9.0,0.0,3.033,0.0,0.129,0.147,JMCHCOBPDSGVHU-UHFFFAOYSA-N,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0027_gnina_poses.sdf,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,O=C(Cc1nnc(SCC(=O)Nc2cccs2)[nH]1)NCC1CCCO1,CC(CCC1CCC(CC(C)CCC2CCCC2)C1)CC1CCCC1,ok,true,ok,37,true,false,37,,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,46,reinvent_denovo,0.9790979624,7.797150135,-8.29631,481.6,124.44,1.849,2.0,9.0,9.0,0.0,3.033,0.0,0.129,0.147,O=C(Cc1nnc(SCC(=O)Nc2cccs2)[nH]1)NCC1CCCO1,CC(CCC1CCC(CC(C)CCC2CCCC2)C1)CC1CCCC1,37,True,ok,JMCHCOBPDSGVHU-UHFFFAOYSA-N,COC(=O)c1c(NC(=O)CSc2nnc(CC(=O)NCC3CCCO3)n2C)sc(C)c1C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0027_gnina_poses.sdf,481.6000000000003,1.8485399999999996,9,2,4.0,0.4107261823536497,1,0,0,0,0.31623456,0.742139,0.8062731,0.012487495,0.25707236,0.13594069,0.11710845,0.051511675,0.008123601,0.7129775,0.5922818,0.12328887,0.039579026,0.84895974,0.9992059,0.012425091,0.014877036,0.016190704,0.030600494,0.0051086443,0.027437609,0.0055315,0.8739104,0.10510026,0.18441312,0.009265495,0.015606573,0.011077662,0.029041324,0.40230113,0.21072921,-4.853663,90.547226,97.65544,-14.595477,-13.885753,2.6106098,2.3547826,92.184525,-3.958667,1.3770492,80.31634446397189,42.24956063268893,88.08435852372584,61.37082601054482,63.44463971880493,34.340949033391915,55.32513181019333,80.45694200351494,47.59226713532514,25.869947275922673,37.188049209138846,61.93321616871705,52.30228471001758,52.056239015817226,32.37258347978911,70.57996485061513,51.35325131810194,67.90861159929702,30.650263620386646,22.530755711775047,82.7768014059754,85.41300527240774,38.03163444639719,26.08084358523726,76.48506151142355,58.13708260105449,53.35676625659051,30.123022847100177,46.467486818980674,55.922671353251324,19.121265377855888,4.7100175746924435,47.17047451669596,60.73813708260106,53.427065026362044,59.648506151142364,49.595782073813716,49.63093145869948,36.520210896309315,50.19332161687171,34.20035149384886,43.30404217926187,55.43057996485062,84.56942003514939,89.42003514938489,4.2179261862917405,42.21441124780317,60.84358523725835,68.04920913884007,73.00527240773287,33.286467486818985,50.43936731107206,0.868516,0.735945,0.752554,0.709667,1,DILI_ge_0.50,0.702208,6,true,6
525,FXIA-GEN-032661,0066,reinvent_denovo,-8.3633,0.9473689198,6.1092967987,5.7877578735,407.419,100.98,1.395,1.0,6.0,4.0,0.0,3.401,0.0,0.147,0.198,WTMVRJYQBMYZCR-UHFFFAOYSA-N,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0066_gnina_poses.sdf,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,O=C1Nc2ccccc2CC1S(=O)(=O)c1ccccc1,CC1CC2CCCCC2CC1C(C)(C)C1CCCCC1,ok,true,ok,374,true,false,374,,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,525,reinvent_denovo,0.9473689198,6.1092967987,-8.3633,407.419,100.97999999999999,1.395,1.0,6.0,4.0,0.0,3.401,0.0,0.147,0.198,O=C1Nc2ccccc2CC1S(=O)(=O)c1ccccc1,CC1CC2CCCCC2CC1C(C)(C)C1CCCCC1,374,True,ok,WTMVRJYQBMYZCR-UHFFFAOYSA-N,CCOC(=O)C1(O)c2ccccc2N(C)C(=O)C1S(=O)(=O)c1ccc(F)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0066_gnina_poses.sdf,407.4190000000001,1.3953000000000002,6,1,4.0,0.6073426938698193,2,0,0,0,0.01740579,0.60067856,0.88302934,0.035501342,0.44951686,0.5170224,0.47577247,0.04094555,0.013469239,0.43463945,0.2753466,0.2871969,0.021009307,0.950194,0.999493,0.0061170524,0.022990355,0.019098062,0.05813693,0.010001738,0.062778175,0.046310008,0.7521979,0.32253042,0.16386627,0.0049242405,0.01238648,0.16181836,0.029497724,0.20834191,0.124651216,-4.5233035,55.443867,34.446934,8.451719,-10.905235,2.027812,1.0014681,87.66524,-3.041706,-1.1447012,67.20562390158173,36.555360281195085,72.46045694200352,36.59050966608085,63.44463971880493,61.15992970123023,69.84182776801407,68.75219683655537,47.59226713532514,25.869947275922673,37.188049209138846,4.6045694200351495,40.31634446397189,72.75922671353251,43.09314586994728,83.19859402460457,98.69947275922672,89.10369068541301,27.029876977152902,28.998242530755714,49.068541300527244,72.58347978910369,75.18453427065027,13.251318101933217,90.50966608084359,61.6871704745167,33.25131810193322,45.90509666080844,48.7170474516696,66.78383128295255,35.64147627416521,33.32161687170475,78.91036906854131,47.90861159929702,69.8066783831283,56.76625659050967,38.13708260105449,45.30755711775044,70.57996485061513,50.50966608084359,12.126537785588754,34.27065026362039,80.35149384885766,67.45166959578208,57.60984182776802,37.152899824253076,63.65553602811951,24.780316344463973,45.41300527240774,65.62390158172232,51.84534270650264,24.67486818980668,0.828114,0.770613,0.799367,0.638667,1,DILI_ge_0.50,0.701857,7,true,7
